accountNumber,acqCountry,availableMoney,cardCVV,cardLast4Digits,cardPresent,creditLimit,currentBalance,customerId,enteredCVV,expirationDateKeyInMatch,isFraud,merchantCategoryCode,merchantCountryCode,merchantName,posConditionCode,posEntryMode,transactionAmount,transactionType,accountOpenDate_year,accountOpenDate_month,accountOpenDate_day,transactionDateTime_year,transactionDateTime_month,transactionDateTime_day,transactionDateTime_hour,transactionDateTime_minute,transactionDateTime_second,currentExpDate_year,currentExpDate_month,currentExpDate_day,dateOfLastAddressChange_year,dateOfLastAddressChange_month,dateOfLastAddressChange_day
318001076,3,16728.36,633,1789,0,50000.0,33271.64,318001076,633,0,0,14,3,2486,0,1,11.51,1,2015,12,11,2016,6,10,15,16,26,2020,7,1,2016,4,25
311710839,3,4279.58,403,2164,1,7500.0,3220.42,311710839,403,0,0,11,3,788,1,2,177.49,1,2014,6,6,2016,1,29,11,3,45,2029,10,1,2016,1,29
104679201,3,3500.75,134,7675,0,7500.0,3999.25,104679201,134,0,0,14,3,2485,1,1,167.05,1,2013,6,30,2016,12,25,21,55,28,2022,12,1,2016,12,23
374090667,3,217.74,341,6801,1,1000.0,782.26,374090667,341,0,0,7,3,1995,0,2,41.06,1,2015,7,3,2016,12,10,23,39,41,2030,6,1,2015,7,3
314506271,3,171.42,815,2640,1,250.0,78.58,314506271,815,0,0,4,3,1217,1,1,38.08,1,2015,6,15,2016,7,28,18,13,30,2024,1,1,2016,7,26
363834600,3,565.16,393,2100,0,1000.0,434.84,363834600,393,0,0,14,3,2476,0,2,55.29,1,2015,8,27,2016,10,26,11,55,33,2030,12,1,2015,8,27
877086285,3,77.43,645,8244,0,250.0,172.57,877086285,645,0,0,9,3,148,0,0,35.23,1,2009,8,10,2016,12,8,1,11,40,2025,12,1,2016,7,5
356039230,3,1551.0,917,9558,1,7500.0,5949.0,356039230,917,0,0,7,3,1981,0,2,29.07,1,2015,11,29,2016,11,27,16,14,16,2019,9,1,2016,7,18
413427954,3,4482.58,193,666,1,7500.0,3017.42,413427954,193,0,0,4,3,1902,0,0,701.9,1,2015,8,4,2016,1,18,9,33,50,2021,8,1,2015,8,4
628872920,3,5000.0,569,8323,0,5000.0,0.0,628872920,569,0,0,14,3,2476,0,1,384.91,1,2015,10,7,2016,6,25,15,37,30,2023,3,1,2015,10,7
537052791,3,5000.0,418,7787,0,5000.0,0.0,537052791,418,0,0,14,3,2476,0,1,59.76,1,2012,12,1,2016,1,2,10,58,39,2029,1,1,2012,12,1
231679743,3,2329.72,743,3390,1,5000.0,2670.28,231679743,743,0,0,5,3,1137,0,4,24.57,1,2015,3,6,2016,8,16,7,37,17,2026,2,1,2015,3,6
824172934,3,5353.08,310,5380,0,15000.0,9646.92,824172934,310,0,0,14,3,2475,0,3,122.08,1,2015,12,2,2016,10,29,3,32,10,2018,10,1,2016,1,28
492565763,3,5596.81,256,3194,0,7500.0,1903.19,492565763,256,0,0,18,3,1710,0,1,41.68,1,2015,10,27,2016,2,9,23,33,41,2018,8,1,2015,10,27
738963570,3,7118.11,439,3611,0,7500.0,381.89,738963570,439,0,0,14,3,2475,0,1,326.34,1,2015,7,23,2016,10,4,6,1,23,2019,6,1,2015,7,23
235582160,3,78.22,621,2605,0,250.0,171.78,235582160,621,0,0,17,3,1065,0,1,172.66,1,2014,4,16,2016,6,14,0,37,42,2031,11,1,2014,4,16
719873381,3,1138.43,986,2242,1,2500.0,1361.57,719873381,986,0,0,4,3,312,0,1,16.62,1,2015,12,22,2016,6,6,2,11,32,2031,1,1,2016,5,24
476896759,3,13214.7,923,2609,0,15000.0,1785.3,476896759,923,0,0,0,3,2085,1,1,15.78,1,2014,12,26,2016,3,5,4,36,1,2020,11,1,2014,12,26
253812347,3,2686.3,849,0,0,7500.0,4813.7,253812347,849,0,0,14,3,2473,0,3,30.54,1,2014,11,9,2016,5,27,7,34,8,2024,10,1,2016,5,24
715300556,3,5559.01,538,941,0,7500.0,1940.99,715300556,538,0,0,14,3,2488,0,2,494.63,1,2012,3,8,2016,11,5,5,1,10,2023,3,1,2012,3,8
194596994,3,3352.68,663,8002,1,15000.0,11647.32,194596994,663,0,0,3,3,530,0,2,289.39,1,2012,1,6,2016,3,31,17,5,20,2024,6,1,2016,3,15
248312608,3,7079.01,210,4117,0,7500.0,420.99,248312608,210,0,0,10,3,1245,0,1,63.56,1,2014,3,31,2016,8,6,5,47,44,2029,4,1,2014,3,31
586736712,3,5312.52,422,304,0,7500.0,2187.48,586736712,422,0,0,5,3,181,0,2,90.99,1,2014,7,22,2016,5,7,1,39,37,2027,4,1,2016,5,6
986990417,3,20000.0,808,4995,0,20000.0,0.0,986990417,808,0,0,14,3,2479,0,2,498.7,1,2015,4,2,2016,10,4,2,55,22,2025,10,1,2015,4,2
760659656,3,6809.93,467,8120,0,20000.0,13190.07,760659656,467,0,0,12,3,43,0,1,6.08,1,2012,2,9,2016,10,8,18,18,13,2019,5,1,2016,3,23
722443479,3,4724.06,173,5271,0,7500.0,2775.94,722443479,173,0,0,4,3,1906,0,1,0.0,0,2014,1,26,2016,11,16,11,24,19,2028,5,1,2016,5,28
461839622,3,9200.58,987,2281,0,10000.0,799.42,461839622,987,0,0,14,3,2477,0,1,202.88,1,2010,11,8,2016,1,14,8,22,51,2024,10,1,2010,11,8
383019171,3,7680.76,681,6987,1,10000.0,2319.24,383019171,681,0,0,11,3,1609,1,1,129.89,1,2014,1,30,2016,11,29,10,25,7,2024,8,1,2014,1,30
481310282,3,181.84,493,311,0,250.0,68.16,481310282,493,0,0,17,3,1065,1,1,277.63,1,2011,10,8,2016,11,28,14,10,45,2031,5,1,2016,7,31
853726786,3,8786.11,422,4732,0,10000.0,1213.89,853726786,422,0,0,14,3,2485,0,4,188.65,1,2015,11,18,2016,2,15,0,18,7,2022,6,1,2015,11,18
782969776,3,5822.27,172,3796,0,7500.0,1677.73,782969776,172,0,0,14,3,2483,0,1,3.8,1,2015,8,8,2016,2,23,19,56,42,2024,8,1,2015,8,8
772212779,3,250.0,324,6432,1,250.0,0.0,772212779,324,0,0,4,3,67,0,1,86.14,1,2015,12,26,2016,2,13,22,19,40,2023,3,1,2016,2,13
547323374,3,4689.95,723,3689,1,15000.0,10310.05,547323374,723,0,0,4,3,1921,1,1,151.95,1,2015,6,11,2016,3,30,22,39,55,2026,10,1,2016,3,17
972633729,3,1309.98,628,5460,0,2500.0,1190.02,972633729,628,0,0,4,3,1036,1,2,0.0,0,2015,11,1,2016,7,14,13,46,38,2023,3,1,2015,11,1
662245242,3,1515.63,159,9389,0,2500.0,984.37,662245242,159,0,0,14,3,2479,0,2,66.61,1,2015,11,8,2016,4,1,23,43,29,2025,8,1,2015,11,8
860672202,3,1823.32,865,8185,0,15000.0,13176.68,860672202,865,0,0,14,3,2483,1,2,103.46,1,2011,3,3,2016,9,22,16,10,48,2023,10,1,2016,5,21
380315490,3,387.68,814,6069,0,500.0,112.32,380315490,814,0,0,17,3,2084,1,1,53.39,1,2012,5,8,2016,3,26,5,1,37,2024,11,1,2012,5,8
206666666,3,318.97,446,8869,1,1000.0,681.03,206666666,446,0,0,5,3,42,0,2,106.75,1,2013,5,20,2016,11,13,12,55,14,2019,4,1,2013,5,20
542971248,3,14199.39,593,9583,0,20000.0,5800.61,542971248,593,0,0,14,3,2479,0,1,340.39,1,2014,4,21,2016,10,3,4,12,19,2019,2,1,2014,4,21
875775708,3,8012.59,710,6239,1,10000.0,1987.41,875775708,710,0,0,3,3,534,0,2,2.32,1,2012,5,1,2016,10,19,20,42,41,2019,11,1,2016,7,21
647816222,3,1094.95,383,582,1,15000.0,13905.05,647816222,383,0,0,4,3,496,0,0,539.15,1,2013,9,6,2016,9,17,8,45,45,2026,2,1,2013,9,6
536859690,3,10172.04,951,9801,0,15000.0,4827.96,536859690,951,0,0,13,3,1134,0,0,77.28,1,2015,8,8,2016,10,18,3,34,6,2028,2,1,2016,10,11
161089322,3,70.3,880,4406,0,500.0,429.7,161089322,880,0,0,14,3,2475,1,0,200.12,1,2014,11,2,2016,11,22,0,11,23,2022,12,1,2016,8,18
858528314,3,705.33,144,4562,0,7500.0,6794.67,858528314,144,0,0,11,3,1540,0,0,135.99,1,2015,6,21,2016,3,7,9,9,13,2018,8,1,2015,6,21
568765450,3,9491.33,528,261,0,20000.0,10508.67,568765450,528,0,0,17,3,2084,0,0,87.91,1,2015,2,20,2016,7,16,13,11,39,2027,1,1,2016,2,12
690875643,3,2223.11,566,4896,0,7500.0,5276.89,690875643,566,0,0,3,3,27,0,2,180.13,1,2015,7,28,2016,8,1,11,22,34,2023,11,1,2015,7,28
885998949,3,1040.05,826,6482,0,2500.0,1459.95,885998949,826,0,0,14,3,2476,1,1,142.63,1,2015,2,5,2016,8,17,23,35,2,2027,5,1,2016,6,24
685394973,3,4443.04,202,9956,1,5000.0,556.96,685394973,202,0,0,16,3,2451,0,0,383.66,1,2013,11,28,2016,8,5,4,0,23,2021,10,1,2016,3,28
401685755,3,13799.02,177,3217,1,15000.0,1200.98,401685755,177,0,0,4,3,1077,1,0,72.13,1,2015,12,17,2016,6,5,8,13,28,2021,4,1,2015,12,17
616967429,3,4336.37,256,9598,0,15000.0,10663.63,616967429,256,0,0,14,3,2477,1,1,68.02,1,2004,12,13,2016,11,13,20,2,56,2021,1,1,2016,5,22
688087825,3,9566.48,646,355,1,10000.0,433.52,688087825,646,0,0,5,3,157,0,1,172.26,1,2011,8,15,2016,1,11,14,28,31,2029,10,1,2011,8,15
753899906,3,1991.29,825,8543,0,5000.0,3008.71,753899906,825,0,0,14,3,2471,0,4,86.31,1,2015,8,11,2016,5,27,6,25,11,2026,12,1,2016,4,23
157008066,3,-24.44,649,9767,0,250.0,274.44,157008066,649,0,0,17,3,2084,0,2,246.79,1,2015,3,12,2016,12,20,15,23,33,2024,9,1,2015,3,12
209204606,3,58.83,203,8306,1,500.0,441.17,209204606,203,0,0,7,3,1130,0,1,40.69,1,2014,5,14,2016,3,27,15,2,26,2030,2,1,2014,5,14
320186083,3,15000.0,897,9483,0,15000.0,0.0,320186083,897,0,0,14,3,2487,0,0,39.62,1,2015,10,1,2016,5,3,19,41,33,2026,8,1,2015,10,1
821142709,3,4951.21,357,2567,0,5000.0,48.79,821142709,357,0,0,10,3,616,1,0,139.71,1,2015,12,1,2016,1,5,22,52,2,2025,1,1,2015,12,1
144991614,3,10507.43,195,3544,0,15000.0,4492.57,144991614,195,0,0,17,3,2084,0,2,115.93,1,2015,6,8,2016,9,4,0,15,6,2031,5,1,2016,4,19
952782147,3,19570.29,402,3123,1,20000.0,429.71,952782147,402,0,0,4,3,1735,0,0,50.88,1,2014,8,25,2016,7,7,18,20,52,2020,1,1,2014,8,25
537052791,3,4485.03,365,4329,0,5000.0,514.97,537052791,365,0,0,14,3,2486,0,2,39.61,1,2012,12,1,2016,2,21,3,27,16,2028,1,1,2016,1,22
545534565,3,9118.2,773,322,1,10000.0,881.8,545534565,773,0,0,4,3,106,1,3,30.69,2,2015,6,13,2016,7,19,5,54,20,2021,6,1,2015,6,13
569056898,3,46.11,126,6339,1,500.0,453.89,569056898,126,0,0,4,3,1745,0,1,99.13,1,2014,7,23,2016,1,26,20,49,40,2026,12,1,2014,7,23
866891588,3,332.17,547,4290,0,1000.0,667.83,866891588,547,0,0,14,3,2476,1,2,206.93,1,2014,5,28,2016,2,16,19,19,36,2025,2,1,2014,5,28
356039230,3,2268.6,917,9558,0,7500.0,5231.4,356039230,917,0,0,14,3,2488,0,1,134.08,1,2015,11,29,2016,6,30,1,14,21,2026,9,1,2016,6,20
569056898,3,154.96,126,6339,1,500.0,345.04,569056898,126,0,0,4,3,354,1,0,20.37,1,2014,7,23,2016,10,27,15,8,44,2022,8,1,2016,6,26
387040271,3,3527.86,347,1972,1,5000.0,1472.14,387040271,347,0,0,3,3,30,0,2,19.09,1,2011,12,6,2016,8,17,2,23,43,2026,8,1,2016,7,14
269581638,3,1166.79,471,4151,0,5000.0,3833.21,269581638,471,0,0,13,3,161,0,1,10.7,1,2015,6,16,2016,5,5,1,1,21,2024,1,1,2015,6,16
589642154,3,2484.43,416,1565,0,10000.0,7515.57,589642154,416,0,0,14,3,2471,0,2,62.76,1,2014,11,14,2016,8,3,5,30,24,2029,5,1,2016,7,23
340309583,3,197.9,887,9565,1,250.0,52.1,340309583,887,0,0,16,3,2125,1,1,531.1,1,2014,11,10,2016,11,28,19,55,1,2024,6,1,2016,5,24
174098042,3,150.85,457,8491,0,1000.0,849.15,174098042,457,0,0,13,3,604,0,2,170.24,1,2012,4,13,2016,9,4,6,20,22,2031,9,1,2012,4,13
966654223,3,231.38,920,9501,1,250.0,18.62,966654223,920,0,0,3,3,34,1,2,71.02,1,2015,6,22,2016,6,21,9,50,40,2024,4,1,2015,6,22
704559326,3,7176.57,269,1772,1,10000.0,2823.43,704559326,269,0,0,5,3,594,0,2,65.75,1,2013,8,9,2016,3,13,9,48,34,2028,3,1,2013,8,9
318001076,3,23095.14,633,1789,0,50000.0,26904.86,318001076,633,0,0,14,3,2485,0,1,7.71,1,2015,12,11,2016,7,8,4,9,0,2018,11,1,2016,7,5
226896970,3,12669.1,874,3165,0,50000.0,37330.9,226896970,874,0,0,13,3,605,0,0,32.71,2,2014,5,25,2016,2,6,15,2,15,2027,12,1,2014,5,25
456044564,3,7998.41,746,5658,1,10000.0,2001.59,456044564,746,0,0,5,3,1527,0,1,58.54,1,2012,10,5,2016,6,8,7,8,41,2030,4,1,2016,5,25
957616885,3,14993.13,136,767,0,15000.0,6.87,957616885,136,0,0,15,3,1814,0,1,15.42,1,2015,6,30,2016,5,9,17,43,32,2031,8,1,2015,6,30
706808978,3,14707.5,144,1730,1,20000.0,5292.5,706808978,144,0,0,5,3,1138,0,1,429.44,1,2014,11,27,2016,8,30,19,4,48,2019,9,1,2014,11,27
326545556,3,5457.19,301,6527,1,7500.0,2042.81,326545556,301,0,0,4,3,947,0,1,21.57,1,2015,7,24,2016,3,13,0,5,1,2022,1,1,2015,7,24
574370401,3,22257.48,356,7701,1,50000.0,27742.52,574370401,356,0,0,11,3,1652,1,1,60.62,1,2013,9,20,2016,6,6,12,17,24,2020,1,1,2013,9,20
697150961,3,3146.51,280,477,0,5000.0,1853.49,697150961,280,0,0,3,3,1535,1,1,337.72,1,2013,3,23,2016,6,7,13,15,47,2030,6,1,2016,3,16
510665730,3,878.34,947,8446,0,5000.0,4121.66,510665730,947,0,0,16,3,2119,0,2,0.0,0,2015,12,1,2016,3,17,1,51,49,2023,10,1,2015,12,1
352762752,3,738.44,910,8284,0,1000.0,261.56,352762752,910,0,0,13,3,160,0,1,568.34,1,2015,2,11,2016,4,24,23,1,17,2026,9,1,2015,2,11
822203001,3,832.71,180,6060,1,5000.0,4167.29,822203001,180,0,0,1,3,1104,0,2,21.84,1,2014,1,11,2016,2,19,16,17,45,2027,1,1,2016,2,3
671323720,3,2795.18,220,6674,1,7500.0,4704.82,671323720,220,0,0,5,3,3,0,2,46.93,1,2013,9,14,2016,5,30,8,13,34,2020,5,1,2013,9,14
985482987,3,3171.05,963,368,1,5000.0,1828.95,985482987,963,0,0,4,3,1466,0,1,236.25,2,2014,8,25,2016,9,20,7,37,17,2027,4,1,2016,7,9
251837688,3,8654.99,246,2329,1,10000.0,1345.01,251837688,246,0,0,5,3,155,0,0,301.0,1,2015,7,27,2016,2,16,16,56,25,2022,7,1,2015,7,27
625327575,3,4846.48,522,2199,0,5000.0,153.52,625327575,522,0,0,18,3,1107,0,2,32.68,1,2013,5,11,2016,9,2,22,29,48,2024,11,1,2013,5,11
265582967,3,5112.4,872,7835,0,7500.0,2387.6,265582967,872,0,0,0,3,2150,0,0,136.81,1,2014,10,1,2016,10,6,12,0,28,2019,12,1,2016,9,23
537986365,3,5926.8,511,2847,1,10000.0,4073.2,537986365,511,0,0,11,3,826,0,2,75.27,1,2014,6,23,2016,9,28,9,38,17,2021,4,1,2016,8,16
318001076,3,19196.86,633,1789,0,50000.0,30803.14,318001076,633,0,0,14,3,2472,0,1,16.07,1,2015,12,11,2016,4,20,10,16,39,2025,2,1,2016,3,24
318001076,3,34397.86,633,1789,0,50000.0,15602.14,318001076,633,0,0,14,3,2483,0,0,47.23,1,2015,12,11,2016,8,13,6,13,14,2020,5,1,2016,7,22
938310147,3,1315.03,107,7416,0,5000.0,3684.97,938310147,107,0,0,17,3,2084,0,0,143.05,1,2010,10,23,2016,5,16,16,57,42,2022,8,1,2010,10,23
299893246,3,2427.05,154,4699,1,7500.0,5072.95,299893246,154,0,0,5,3,931,0,2,24.55,1,2015,12,20,2016,8,24,13,47,48,2024,9,1,2015,12,20
806063878,3,35.78,911,7970,0,500.0,464.22,806063878,911,0,0,14,3,2476,0,0,267.18,1,2013,11,10,2016,3,28,0,29,14,2025,6,1,2013,11,10
700321326,3,1404.23,187,4019,0,2500.0,1095.77,700321326,187,0,0,11,3,776,1,2,33.6,1,2009,3,5,2016,11,24,14,52,48,2024,4,1,2016,10,14
890271201,3,1626.71,667,2682,1,5000.0,3373.29,890271201,667,0,0,4,3,55,1,0,186.8,1,2013,2,14,2016,5,13,5,40,13,2026,7,1,2013,2,14
877017103,1,1052.18,731,4690,1,5000.0,3947.82,877017103,731,0,0,5,1,1804,0,1,26.62,1,2014,1,31,2016,2,7,4,14,57,2020,12,1,2016,1,27
751703158,3,5110.76,297,7951,0,15000.0,9889.24,751703158,297,0,0,17,3,1065,0,2,287.11,1,2014,4,11,2016,6,19,17,29,50,2022,4,1,2016,2,13
515924491,3,14126.23,108,2984,0,15000.0,873.77,515924491,108,0,0,10,3,2313,1,2,26.77,1,2013,7,30,2016,1,4,1,19,16,2025,5,1,2013,7,30
278064853,3,130.42,676,7267,0,500.0,369.58,278064853,676,0,0,14,3,2485,1,1,48.05,1,2013,8,24,2016,9,18,22,24,6,2021,9,1,2016,6,19
671202170,3,3817.63,135,7628,1,5000.0,1182.37,671202170,135,0,0,11,3,1638,0,2,136.78,1,2014,7,27,2016,8,21,16,38,24,2023,8,1,2016,2,1
379497421,3,2653.01,215,8620,0,5000.0,2346.99,379497421,215,0,0,14,3,2479,0,2,26.93,1,2012,1,12,2016,12,25,23,49,59,2027,11,1,2016,10,4
315011732,3,2451.73,748,7224,1,5000.0,2548.27,315011732,748,0,0,4,3,2352,0,0,75.9,1,2011,9,29,2016,4,19,13,4,42,2028,6,1,2011,9,29
610713467,3,1503.14,294,2319,1,2500.0,996.86,610713467,294,0,0,4,3,2358,0,1,65.11,2,2015,12,25,2016,10,13,18,24,33,2027,3,1,2016,7,22
177471015,3,4460.86,225,3458,0,5000.0,539.14,177471015,225,0,0,14,3,2483,0,1,175.29,1,2013,11,30,2016,1,27,17,1,45,2023,1,1,2013,11,30
579804669,3,4917.65,426,2737,0,10000.0,5082.35,579804669,426,0,0,13,3,606,0,4,333.56,1,2015,8,21,2016,3,24,13,54,58,2026,6,1,2015,8,21
783122633,3,1150.87,963,4639,1,10000.0,8849.13,783122633,963,0,0,4,3,1727,0,1,125.98,2,2014,1,13,2016,5,25,16,41,50,2027,9,1,2016,4,11
838085703,3,938.83,625,4062,1,5000.0,4061.17,838085703,625,0,0,5,3,1807,0,2,0.64,1,2015,9,24,2016,6,7,8,29,40,2029,4,1,2016,6,6
211236618,3,7415.46,110,3101,1,10000.0,2584.54,211236618,110,0,0,7,3,1770,1,0,32.45,1,2008,10,29,2016,11,26,3,16,15,2020,5,1,2008,10,29
452644374,3,874.79,329,383,0,2500.0,1625.21,452644374,329,0,0,17,3,2084,0,0,123.48,1,2010,12,18,2016,6,7,17,25,42,2021,8,1,2016,2,7
562998358,3,2138.39,919,5558,1,5000.0,2861.61,562998358,919,0,0,16,3,2458,1,0,22.85,1,2015,11,15,2016,2,10,19,2,59,2022,12,1,2015,11,15
835369335,3,1109.54,472,7130,1,2500.0,1390.46,835369335,472,0,0,3,3,533,1,1,126.77,1,2012,5,21,2016,12,27,14,12,43,2026,2,1,2016,5,4
608084384,3,7500.0,281,4905,1,7500.0,0.0,608084384,281,0,0,7,3,1129,0,0,48.93,1,2014,4,13,2016,4,7,16,11,52,2031,11,1,2014,4,13
246780374,3,249.68,371,6391,1,250.0,0.32,246780374,371,0,0,5,3,1805,0,3,17.55,1,2015,11,25,2016,3,23,4,37,26,2022,5,1,2016,2,5
456044564,3,2034.14,746,5658,0,10000.0,7965.86,456044564,746,0,0,14,3,2486,1,1,257.83,1,2012,10,5,2016,11,4,8,17,30,2027,7,1,2016,11,3
789116899,3,3389.9,551,2036,0,7500.0,4110.1,789116899,551,0,0,13,3,160,0,2,32.48,1,2013,10,10,2016,6,23,15,49,12,2030,2,1,2013,10,10
535193267,3,449.44,440,2928,0,1000.0,550.56,535193267,440,0,0,14,3,2487,0,0,166.28,1,2008,8,20,2016,11,9,19,36,10,2029,6,1,2008,8,20
318001076,3,17255.31,633,1789,0,50000.0,32744.69,318001076,633,0,0,14,3,2486,0,0,194.67,1,2015,12,11,2016,9,19,8,29,31,2027,1,1,2016,8,31
456714956,3,14348.61,581,3375,0,15000.0,651.39,456714956,581,0,0,12,3,1309,0,2,3.44,1,2012,12,30,2016,5,12,15,50,9,2019,9,1,2012,12,30
537052791,3,2456.16,365,4329,0,5000.0,2543.84,537052791,365,0,0,14,3,2486,0,1,32.74,1,2012,12,1,2016,6,24,1,32,48,2022,10,1,2016,4,9
838085703,3,2612.47,625,4062,1,5000.0,2387.53,838085703,625,0,0,3,3,31,0,0,38.98,1,2015,9,24,2016,9,4,15,45,0,2024,10,1,2016,7,20
513741906,3,1998.31,220,5687,1,7500.0,5501.69,513741906,220,0,0,4,3,1864,0,0,119.27,1,2014,2,15,2016,3,19,13,17,19,2028,12,1,2014,2,15
786923564,3,19910.11,152,3982,1,20000.0,89.89,786923564,152,0,0,4,3,1493,0,1,82.14,1,2015,1,7,2016,8,1,8,26,11,2025,12,1,2016,4,11
967041053,3,5000.0,391,7161,1,5000.0,0.0,967041053,391,0,0,4,3,1021,0,1,160.89,1,2012,7,22,2016,12,28,16,50,23,2025,4,1,2012,7,22
131139796,3,19298.48,374,3886,0,20000.0,701.52,131139796,374,0,0,15,3,2470,0,0,14.56,1,2014,7,15,2016,3,17,15,19,46,2028,8,1,2014,7,15
380315490,3,44.79,814,6069,1,500.0,455.21,380315490,814,0,0,5,3,1530,0,2,87.02,1,2012,5,8,2016,1,19,16,55,53,2028,5,1,2012,5,8
856206594,3,42780.73,652,264,0,50000.0,7219.27,856206594,652,0,0,14,3,2471,1,1,17.89,1,2015,5,10,2016,3,28,19,34,5,2024,8,1,2015,5,10
246125098,3,1410.32,184,4061,0,2500.0,1089.68,246125098,184,0,0,12,3,43,1,2,3.03,1,2012,12,8,2016,5,27,0,18,4,2027,1,1,2012,12,8
298100844,3,293.81,204,6087,1,5000.0,4706.19,298100844,204,0,0,5,3,157,1,1,63.73,1,2014,3,30,2016,11,29,13,6,0,2018,6,1,2016,1,5
715267095,3,31760.27,467,329,1,50000.0,18239.73,715267095,467,0,0,0,3,358,0,1,272.09,1,2014,3,7,2016,8,16,13,9,56,2020,7,1,2016,6,12
993977478,3,5000.0,881,2662,0,5000.0,0.0,993977478,881,0,0,10,3,284,0,0,52.91,1,2012,11,30,2016,10,2,6,3,59,2018,11,1,2016,2,16
376503310,3,9958.04,646,8647,0,15000.0,5041.96,376503310,646,0,0,6,3,343,0,1,63.24,1,2010,7,17,2016,11,20,12,32,48,2027,6,1,2016,7,5
689815792,3,45.58,586,3377,0,250.0,204.42,689815792,586,0,0,14,3,2486,0,2,286.83,1,2012,12,11,2016,7,25,8,43,46,2026,4,1,2012,12,11
640624823,3,1588.02,882,1358,1,5000.0,3411.98,640624823,882,0,0,5,3,1806,0,1,422.65,1,2015,4,21,2016,8,6,0,39,55,2020,5,1,2015,4,21
156776418,3,1359.9,214,7369,0,7500.0,6140.1,156776418,214,0,0,17,3,1065,0,0,108.65,1,2013,6,13,2016,8,13,20,17,16,2022,12,1,2016,5,3
318001076,3,2528.18,633,1789,0,50000.0,47471.82,318001076,633,0,0,14,3,2473,0,1,31.81,1,2015,12,11,2016,3,17,16,50,27,2019,9,1,2016,3,7
484705396,3,2533.85,922,4431,0,10000.0,7466.15,484705396,922,0,0,14,3,2472,0,1,205.68,1,2014,11,21,2016,7,3,22,11,4,2019,2,1,2016,5,31
934500374,3,3326.71,905,5612,1,5000.0,1673.29,934500374,905,0,0,7,3,2053,0,0,23.32,1,2014,1,17,2016,8,18,18,6,19,2027,10,1,2014,1,17
929372534,3,14832.37,825,5272,0,15000.0,167.63,929372534,825,0,0,17,3,1065,1,0,372.41,1,2014,5,25,2016,4,6,17,11,4,2028,9,1,2014,5,25
451565231,3,-223.82,497,7029,1,250.0,473.82,451565231,497,0,0,5,3,2133,0,0,163.63,1,2015,11,19,2016,5,25,8,21,16,2028,2,1,2015,11,19
888132996,3,3896.01,209,9403,1,7500.0,3603.99,888132996,209,0,0,1,3,554,0,1,96.21,1,2007,12,3,2016,4,17,6,8,50,2026,9,1,2007,12,3
329329907,3,3664.27,609,414,1,10000.0,6335.73,329329907,609,0,0,4,3,440,0,1,165.89,1,2012,9,10,2016,12,28,4,26,46,2027,6,1,2016,7,7
384536423,3,10329.88,819,487,0,15000.0,4670.12,384536423,819,0,0,14,3,2486,0,1,230.75,1,2015,4,12,2016,6,23,23,57,0,2028,5,1,2015,4,12
355866858,3,6212.83,519,303,1,7500.0,1287.17,355866858,519,0,0,4,3,1024,0,0,135.91,1,2015,11,11,2016,2,22,4,17,36,2030,12,1,2015,11,11
503758194,3,1222.93,121,4434,1,2500.0,1277.07,503758194,121,0,0,5,3,1800,0,2,34.96,1,2015,1,2,2016,10,30,8,22,2,2031,12,1,2015,1,2
197905030,3,11177.11,402,541,1,15000.0,3822.89,197905030,402,0,0,11,3,796,0,2,1.99,1,2015,12,8,2016,6,24,5,43,32,2029,5,1,2015,12,8
850824706,3,44299.48,710,6535,1,50000.0,5700.52,850824706,710,0,0,16,3,2459,0,1,26.04,1,2014,11,1,2016,8,13,10,47,20,2018,9,1,2014,11,1
151887933,3,1498.75,108,528,0,5000.0,3501.25,151887933,108,0,0,17,3,1065,1,2,14.4,1,2015,2,16,2016,3,6,17,33,39,2027,9,1,2016,2,24
376921747,3,1159.77,843,3502,0,5000.0,3840.23,376921747,843,0,0,14,3,2473,0,0,77.92,1,2015,10,10,2016,1,25,7,53,1,2027,6,1,2015,10,10
711990261,3,380.24,219,5360,0,1000.0,619.76,711990261,219,0,0,13,3,606,0,1,287.09,1,2014,2,18,2016,8,19,8,13,34,2020,10,1,2016,5,8
460693069,3,4605.83,582,3577,1,5000.0,394.17,460693069,582,0,0,4,3,191,0,3,156.75,1,2013,5,27,2016,8,2,13,21,5,2023,11,1,2016,6,25
620531616,3,14851.15,560,8637,0,15000.0,148.85,620531616,560,0,0,15,3,2470,0,0,10.84,1,2012,10,1,2016,5,23,10,29,30,2020,10,1,2012,10,1
838085703,3,2574.46,625,4062,1,5000.0,2425.54,838085703,625,0,0,3,3,533,1,2,408.64,1,2015,9,24,2016,9,21,10,25,30,2026,6,1,2016,7,20
703733318,3,1020.85,537,1947,0,15000.0,13979.15,703733318,537,0,0,14,3,2487,0,2,30.37,1,2015,1,22,2016,2,17,2,21,28,2030,12,1,2015,1,22
435066471,3,10972.54,970,6587,0,15000.0,4027.46,435066471,970,0,0,14,3,2486,1,1,104.0,1,2015,10,9,2016,11,27,19,30,3,2027,5,1,2015,10,9
318001076,3,29297.4,633,1789,0,50000.0,20702.6,318001076,633,0,0,14,3,2485,0,1,400.49,1,2015,12,11,2016,1,31,15,29,46,2032,1,1,2016,1,20
